Date/Time,Latitude (degree),Longitude (degree),Error optical depth liquid (1),Optical depth liquid (1),Optical depth ice (1), Error optical depth ice (1),Optical depth total (1), Error optical depth total (1),Effective droplet radius liquid (um),Error effective droplet radius liquid (um),Effective droplet radius ice (um),Error effective droplet radius (um),Liquid water path (g m^(-2)),Error liquid water path (g m^(-2)),Ice water path (g m^(-2)),Error ice water path (g m^(-2)),Total water path (g m^(-2)),Error total water path (g m^(-2)),Averaging Kernel matrix [11],Averaging Kernel matrix [12],Averaging Kernel matrix [13],Averaging Kernel matrix [14],Averaging Kernel matrix [21],Averaging Kernel matrix [22],Averaging Kernel matrix [23],Averaging Kernel matrix [24],Averaging Kernel matrix [31],Averaging Kernel matrix [32],Averaging Kernel matrix [33],Averaging Kernel matrix [34],Averaging Kernel matrix [41],Averaging Kernel matrix [42],Averaging Kernel matrix [43],Averaging Kernel matrix [44],Chi_2,Residual,Noise,PWV,Fname
2017-06-11T14:35:00,81.829078,11.197967,0.73500092,0.13448065,0.75524181,0.14265227,1.49024273,0.27713292,12.50751225,0.94670854,25.23177851,1.9025003,6.12868864,1.58523336,11.89205828,6.81670433,18.02074692,8.40193769,0.8046477,0.1750308,0.2635603,-3.610367,0.103242,0.8655859,1.430696,-1.818572,-0.0396156,0.04290767,0.687209,-0.0420275,-0.05508337,0.05701569,-0.2626648,0.2691436,352.809280304,0.2261,0.1175,1.062,Emission_20170611_1435.0.kali.dat,
2017-06-11T14:37:00,81.828988,11.198883,0.78278193,0.05767696,0.47059102,0.06100002,1.25337295,0.11867698,11.60265173,0.47723462,29.28334351,3.09037037,6.05489745,0.6951842,8.52706543,5.72518783,14.58196288,6.42037203,1.046003,-0.0834412,-0.5170156,-0.3126386,-0.01965444,1.003884,0.4732666,0.2146417,-0.08537645,0.09874715,0.4414497,0.05303072,-0.01861142,0.01857041,-0.04957545,-0.03713272,366.428641883,0.2002,0.1097,1.058,Emission_20170611_1437.0.kali.dat,
2017-06-11T14:42:00,81.828785,11.200914,0.83263506,0.0965031,0.0,0.15134403,0.83263506,0.24784713,14.71806748,0.90175352,21.0,0.0,8.16985266,1.44744719,0.0,2.01097709,8.16985266,3.45842428,0.44783,0.8321507,0.2121584,0.0,-0.7441311,2.147231,-10.46905,0.0,-0.05561663,0.07977032,0.5639579,0.0,0.0,0.0,0.0,0.0,656.529365016,0.3225,0.1242,1.062,Emission_20170611_1442.0.kali.dat,
2017-06-11T14:43:00,81.82875,11.20124,0.81379067,0.18113052,1.10209686,0.19126469,1.91588753,0.37239521,13.60474365,1.81568766,27.5117678,2.42303049,7.38094234,2.62788265,18.81082982,11.72488602,26.19177216,14.35276867,0.2141194,0.7001354,0.02484503,-0.2655942,-0.3246323,1.223748,-3.267574,2.355734,0.007298204,-0.02537245,1.615792,-1.174818,-0.003653213,0.003547311,-0.02574199,0.03825372,400.395023479,0.2142,0.1093,1.061,Emission_20170611_1443.0.kali.dat,
2017-06-11T14:44:00,81.828696,11.201672,1.03815089,0.17218269,0.52793679,0.19814201,1.56608768,0.3703247,15.32094471,2.21214459,27.94949081,1.49469773,10.60363495,3.28969428,9.13098953,5.85879699,19.73462448,9.14849127,0.9345686,0.008710226,-0.2785399,-0.7663594,0.0235713,0.9032644,0.01739982,-0.5224981,-0.025211,0.03341119,0.2276193,0.3840513,-0.01496467,0.01399983,-0.06330753,0.565868,552.07323988,0.3004,0.1005,1.061,Emission_20170611_1444.0.kali.dat,
2017-06-11T14:47:00,81.828565,11.202947,0.53625106,0.18650249,1.0643051,0.19328505,1.60055616,0.37978754,13.28735158,0.69972221,26.57693144,2.34645739,4.75023759,1.90223392,17.5899972,11.60863858,22.34023479,13.5108725,1.082249,-0.1064501,-3.749273,-0.4743868,0.07328441,0.9158314,1.419292,0.1573127,-0.01074559,0.01364789,1.013417,0.07507203,-0.06143036,0.0631173,0.01037725,0.3855484,399.846640967,0.1974,0.0914,1.06,Emission_20170611_1447.0.kali.dat,
2017-06-11T14:48:00,81.828524,11.203403,1.01299133,0.15297849,1.63715424,0.17841237,2.65014557,0.33139086,13.19509618,1.65865942,27.18232862,1.53229347,8.91101206,2.46584899,27.64612371,11.13153568,36.55713577,13.59738467,0.6171963,0.376397,0.359465,0.06206754,0.0545244,0.9112265,0.5724274,0.4831261,-0.1928038,0.2064943,-0.4857603,-0.9068763,0.001271431,-0.007721882,0.2571992,0.4413646,347.77150643,0.1639,0.0876,1.055,Emission_20170611_1448.0.kali.dat,
2017-06-11T14:51:00,81.8284,11.20461,1.36784045,0.23857012,2.62870099,0.26595377,3.99654144,0.50452389,9.65940413,1.35514245,33.1832146,1.59347059,8.80834916,2.77204256,54.1914911,18.50243042,62.99984026,21.27447298,0.8631124,0.100698,0.0973489,-0.3444478,-0.02976327,0.9810481,0.2285311,0.3074943,-0.1687908,0.2027802,-0.04576252,0.1467275,-0.04834161,0.04593943,-0.136237,0.1306496,316.243310657,0.1238,0.0717,1.058,Emission_20170611_1451.0.kali.dat,
2017-06-11T14:52:00,81.828351,11.204982,1.89242898,0.17677062,0.48628793,0.20265404,2.37871691,0.37942466,13.3595599,0.82339963,38.06373905,2.03576939,16.8546789,2.61320199,11.42651562,7.89056935,28.28119452,10.50377134,0.7838694,0.2053389,-0.1090954,0.1578859,-0.1015149,1.076086,-0.1898598,-0.1126948,0.09347856,-0.1112101,1.417494,0.4624268,0.009201679,-0.01057317,0.03042917,0.2002879,326.841454292,0.1416,0.0794,1.058,Emission_20170611_1452.0.kali.dat,
2017-06-11T14:56:00,81.828195,11.206486,1.53427307,0.10887613,0.8996138,0.11578643,2.43388687,0.22466256,14.10192245,0.49265972,31.6893109,2.0251783,14.42413328,1.52749149,17.75860546,8.42185047,32.18273874,9.94934196,0.8228292,0.1483225,-0.05380039,-0.1468715,-0.08325572,1.051991,0.338695,-0.2849969,0.1143025,-0.1270667,1.531888,-0.0509275,-0.01133164,0.01045776,0.03234026,0.2212824,335.478544231,0.1626,0.0888,1.057,Emission_20170611_1456.0.kali.dat,
2017-06-11T14:57:00,81.828146,11.206892,0.26009078,0.24907666,0.32173787,0.25670325,0.58182865,0.50577991,10.1194782,1.73722947,32.67053442,4.48452559,1.75465535,1.98157546,6.54222978,9.82679557,8.29688513,11.80837103,2.572614,-1.671911,-3.661564,-5.742271,-0.8286518,1.880306,-4.118062,5.956513,-0.01406007,0.02009047,0.6136641,-0.1104696,-0.02433483,0.02469709,-0.1382327,0.1473034,374.428232971,0.3308,0.1713,1.057,Emission_20170611_1457.0.kali.dat,
2017-06-11T16:15:00,81.824918,11.233453,1.81212309,0.34085461,1.5007948,0.3786249,3.31291789,0.71947951,9.37093814,0.94553243,25.14731382,1.54298278,11.32086228,3.27169909,23.56025427,13.35285799,34.88111655,16.62455708,0.9324183,0.05655578,-0.6544437,-0.2069249,-0.08113988,1.064619,0.04086025,-0.2078405,-0.4133882,0.4544386,-0.0850113,-0.4072289,0.05637507,-0.07272716,0.2900009,0.2293785,386.38867718,0.1382,0.0662,1.045,Emission_20170611_1615.0.kali.dat,
2017-06-11T16:16:00,81.824873,11.233755,1.55417832,0.09309571,1.0472893,0.09805858,2.60146762,0.19115429,9.74981988,0.39999086,30.74205772,1.87452034,10.10197245,1.01954899,19.98802848,8.85073445,30.09000093,9.87028344,0.7736331,0.1738297,0.01353553,-0.0518898,0.008002574,0.9086361,-0.08921309,0.1516358,-0.1684435,0.2001391,-0.09227004,0.02688107,-0.002309609,-0.001113965,0.03217312,0.1399805,438.44355411,0.1563,0.0655,1.032,Emission_20170611_1616.0.kali.dat,
2017-06-11T16:18:00,81.824764,11.234445,0.78310022,0.13553642,0.0,0.15586815,0.78310022,0.29140457,13.27744218,1.87373922,21.0,2.02432597,6.93171189,2.17793502,0.0,2.07109111,6.93171189,4.24902613,0.6533911,0.4824892,0.5373967,0.2271339,0.009719408,1.098311,-1.411938,1.309029,-0.0860639,0.08445747,0.0806854,-0.5362764,-0.006603121,0.007557597,-0.08790198,0.01485848,507.345534478,0.288,0.1395,1.013,Emission_20170611_1618.0.kali.dat,
2017-06-11T16:21:00,81.824666,11.235164,1.89824326,0.1751668,0.22673142,0.16607826,2.12497468,0.34124506,13.35680783,0.45468606,7.76982943,1.73033824,16.90298032,2.13518269,1.2690347,2.30871693,18.17201502,4.44389962,0.7765629,0.1620477,0.299151,0.6321972,-0.13402,1.112441,-2.117058,-1.080431,-0.07787933,0.06183365,0.8224081,0.2101189,0.02499872,-0.02418567,0.109645,0.08507402,407.72405721,0.1692,0.0778,1.012,Emission_20170611_1621.0.kali.dat,
2017-06-11T16:24:00,81.824532,11.23601,1.69066827,0.10212495,0.41345728,0.11207167,2.10412555,0.21419662,12.31236598,0.39701327,25.51003417,2.32546804,13.87741765,1.28574497,6.57311059,4.78272766,20.45052824,6.06847263,0.9468369,0.0337124,-0.03128825,0.1113162,0.2539362,0.7202912,0.506175,0.1803589,-0.002695714,0.002531149,0.9412327,0.07618878,-0.04445938,0.04657333,-0.09645212,-0.07395117,339.263769752,0.1383,0.0747,1.027,Emission_20170611_1624.0.kali.dat,
2017-06-11T16:26:00,81.824473,11.236498,2.93078087,0.6321036,1.93087023,0.71126157,4.8616511,1.34336517,10.96540478,1.04709264,32.5633407,1.9675527,21.42479905,6.66671393,39.14425404,26.61920437,60.56905309,33.2859183,0.4728318,0.4269555,-0.7233702,0.2349872,-0.1773317,1.057122,0.02159156,-0.01755988,-0.2290878,0.2727224,0.5366236,0.02081764,-0.002188479,-0.002818855,0.03670055,0.03512476,298.283150144,0.0991,0.0609,1.025,Emission_20170611_1626.0.kali.dat,
2017-06-11T16:28:00,81.824342,11.237306,3.09602698,0.74506678,2.83155058,0.80554588,5.92757756,1.55061266,10.7694211,1.12907789,30.39513758,1.41396901,22.22827884,7.67972897,53.29600075,29.68976351,75.52427959,37.36949248,0.5463409,0.3942586,-0.1655866,0.02560184,-0.06346899,0.9661164,1.131959,0.06336326,-0.3044589,0.3524471,0.7983893,0.2732991,0.002820601,-0.01185809,0.02667605,0.1034469,320.345653083,0.092,0.0529,1.048,Emission_20170611_1628.0.kali.dat,
2017-06-11T16:30:00,81.824302,11.237628,1.43977343,0.35750548,4.5643608,0.36518017,6.00413423,0.72268565,10.93503101,1.74851725,35.67245997,1.92668361,10.49597808,4.2845348,100.37966222,39.23957945,110.8756403,43.52411425,0.08073316,0.624163,0.3301759,-0.0761377,-0.6444051,1.359248,0.7183875,0.1318286,-0.2787382,0.3115287,0.3163192,-6.396405e-06,-0.05673327,0.05509755,-0.1091971,0.06034199,450.957399026,0.119,0.0727,1.054,Emission_20170611_1630.0.kali.dat,
2017-06-11T16:31:00,81.824256,11.237954,1.01961626,0.22266019,4.50589697,0.22133188,5.52551323,0.44399207,8.30310291,1.6312365,27.5746018,1.11846634,5.6439858,2.34133716,77.05894292,19.68782985,82.70292872,22.02916701,0.6060431,0.1650059,-0.2293811,-0.1715262,-0.3626648,1.170336,-0.2683777,0.1373378,-0.1517503,0.1734031,0.07593417,0.01779583,-0.04264201,0.03691753,0.09861177,0.3887116,317.509206634,0.0964,0.0662,1.054,Emission_20170611_1631.0.kali.dat,
2017-06-11T16:32:00,81.824197,11.238343,1.36829558,0.12991953,3.66855535,0.17740834,5.03685093,0.30732787,8.993728,1.49339938,29.92337016,1.4570979,8.20405219,2.14124845,67.74203386,19.63540375,75.94608605,21.7766522,0.5898679,0.2971805,0.1133409,-0.3599089,-0.071591,0.9387268,-0.2655749,0.1442958,-0.07750533,0.09984319,0.2958317,0.4982999,-0.01831944,0.00640927,0.1348755,0.3934128,293.371837723,0.1116,0.0722,1.054,Emission_20170611_1632.0.kali.dat,
2017-06-11T16:36:00,81.824034,11.23931,0.10339157,0.11574555,0.0,0.24647327,0.10339157,0.36221882,17.95592188,5.00286938,21.0,0.0,1.23766059,1.73038168,0.0,3.27500269,1.23766059,5.00538437,0.6932919,0.688782,14.62575,0.0,0.1651057,0.6856575,5.260128,0.0,-0.009767584,0.02014397,0.03344658,0.0,0.0,0.0,0.0,0.0,407.001701594,0.4271,0.2056,1.067,Emission_20170611_1636.0.kali.dat,
2017-06-11T16:37:00,81.823989,11.239529,0.36814932,0.03758153,0.21656122,0.04079306,0.58471054,0.07837459,10.83159804,0.56553423,48.5340659,11.94871729,2.65843031,0.41017936,6.43000861,9.47582187,9.08843892,9.88600123,1.189658,-0.2442,-0.2894422,0.9562259,-0.1507312,1.082884,0.4300877,-5.491567,-0.0456746,0.05358103,0.1441215,-0.5397968,0.001248443,-0.001626204,0.02611525,-0.3448847,339.456754443,0.2951,0.1842,1.047,Emission_20170611_1637.0.kali.dat,
2017-06-11T16:59:00,81.823229,11.244449,1.13024242,0.12120843,5.5185624,0.1130164,6.64880482,0.23422483,8.43074982,1.49336391,38.32495187,1.59726107,6.35252739,1.80649415,130.44749528,30.1981272,136.80002267,32.00462135,0.3430314,0.3419137,-0.1048387,-0.2190478,-0.1438042,0.7519686,0.1335405,-0.05951093,-0.06910601,0.07953414,0.09320551,0.1051459,-0.02015446,0.01086369,-0.07695598,-0.05859959,391.229541343,0.0948,0.0518,1.051,Emission_20170611_1659.0.kali.dat,
2017-06-11T17:02:00,81.823128,11.245106,2.55153503,0.35865665,2.93720523,0.39079061,5.48874026,0.74944726,9.30292131,1.13150979,33.29722781,1.68805362,15.82448638,4.1490943,60.72798364,23.40041761,76.55247002,27.54951191,0.52708,0.2709121,0.4329452,-0.3967767,-0.5848342,1.424562,0.5605825,-0.03346665,-0.3095299,0.3587845,0.4695695,0.1162384,-0.07258739,0.07451961,-0.176857,0.06542627,454.023855269,0.0999,0.0553,1.019,Emission_20170611_1702.0.kali.dat,
2017-06-11T17:05:00,81.823036,11.24568,1.78692818,0.09033641,0.45903326,0.08945409,2.24596144,0.1797905,12.46175974,0.37686355,11.87978045,2.15338571,14.84551313,1.19945248,3.49763107,3.75213428,18.3431442,4.95158676,0.9931295,0.01388141,-0.1780016,-0.1382091,0.4399372,0.5828191,0.4989523,0.02099103,-0.008779878,0.008431157,0.8868375,0.2028513,0.05746303,-0.05474242,0.03390485,0.002182564,316.522106068,0.1658,0.0959,1.041,Emission_20170611_1705.0.kali.dat,
2017-06-11T17:09:00,81.822898,11.246569,1.0102059,0.08773345,0.09360183,0.0975147,1.10380773,0.18524815,14.01298713,0.88851558,35.19704757,2.93546581,9.43733482,1.41799426,2.02516679,3.10912376,11.46250161,4.52711802,0.7370118,0.2869429,0.6786602,-0.006327039,-0.1880701,1.197626,-1.542642,1.916217,0.1754824,-0.2039581,2.663579,0.06043769,-0.0002851593,-5.651141e-05,0.006693188,-0.06004353,363.065710181,0.2681,0.1458,1.057,Emission_20170611_1709.0.kali.dat,
2017-06-11T17:10:00,81.82287,11.246775,2.25565962,0.31300086,0.42795081,0.35464764,2.68361043,0.6676485,13.65240361,1.18667496,26.75615882,1.96786109,20.53011701,4.63329922,7.11996716,8.70376982,27.65008417,13.33706904,0.5492721,0.4208535,-0.4003678,0.1959727,0.007233781,0.9357602,-0.2361072,-0.1718796,-0.05616771,0.05568301,0.7867379,-0.06481493,-0.03769612,0.03960545,-0.08070335,-0.008410959,380.052636218,0.1345,0.072,1.048,Emission_20170611_1710.0.kali.dat,
2017-06-11T17:12:00,81.822797,11.247164,1.81130728,0.14400217,1.85221091,0.17173723,3.66351819,0.3157394,11.14333543,1.14421757,30.22550549,1.19767092,13.45600309,2.45146277,34.61477587,11.34072658,48.07077896,13.79218935,0.3813896,0.5527614,0.5676938,-6.359424,-0.1338106,1.053465,1.123835,-6.492559,-0.1709827,0.1842431,0.3014977,-1.467445,-0.0315118,0.02814941,-0.06891616,0.03170946,423.458071559,0.1191,0.0652,1.048,Emission_20170611_1712.0.kali.dat,
2017-06-11T17:14:00,81.82273,11.247574,2.93491283,0.58781329,2.97669641,0.63985413,5.91160924,1.22766742,9.77446529,1.08806523,28.13069899,1.59513403,19.12480237,5.95929144,51.82322327,27.324729,70.94802564,33.28402044,0.7771927,0.1864149,-0.1532747,-0.2267541,-0.04009054,0.9918905,0.7773706,0.07424103,-0.4582827,0.5354401,0.2827414,0.4801269,-0.06068694,0.05017109,0.06886982,0.05405413,280.208379271,0.091,0.0607,1.057,Emission_20170611_1714.0.kali.dat,
2017-06-11T17:19:00,81.822582,11.248624,1.46765105,0.3223358,4.84646913,0.37150973,6.31412018,0.69384553,4.44130861,1.62369878,37.10327121,1.74024418,4.34552751,2.54307733,111.19563104,36.40914527,115.54115855,38.9522226,0.7336611,-0.06647566,0.0125623,-0.2664883,-0.2126866,0.9459331,0.5856257,-0.01115661,-0.1854147,0.2333708,0.0576864,0.03713952,-0.04022853,0.0333898,0.01771881,0.2366134,1293.80556214,0.1093,0.0562,1.058,Emission_20170611_1719.0.kali.dat,
2017-06-11T17:53:00,81.82162,11.254244,2.84500373,0.21233816,0.34378151,0.18402445,3.18878524,0.39636261,13.00614938,0.46831839,10.66600848,3.27925954,24.66836237,2.72937957,2.41064112,4.98896859,27.07900349,7.71834816,-0.3569115,1.114034,3.86266,13.78425,1.148245,-0.1083086,2.895765,-17.43288,-0.0459395,0.03269247,1.854179,-1.553706,-0.1053819,0.08896397,0.1526458,2.117889,361.583202306,0.1079,0.0615,1.065,Emission_20170611_1753.0.kali.dat,
2017-06-11T17:55:00,81.82156,11.254701,0.96439266,0.13265245,0.31419276,0.13432017,1.27858542,0.26697262,12.40114626,0.76412933,14.46331952,3.51369769,7.97304959,1.58797542,2.84244715,4.86476249,10.81549674,6.45273791,0.3330977,0.624987,-0.5048286,7.813839,0.3047439,0.6650099,3.48429,-3.739326,-0.08386619,0.08117936,0.9978298,1.204505,-0.03426213,0.03294121,-0.1020746,1.323293,328.147766919,0.2097,0.1173,1.073,Emission_20170611_1755.0.kali.dat,
2017-06-11T17:56:00,81.821536,11.254841,1.44085071,0.1310253,0.22308085,0.1405328,1.66393156,0.2715581,11.77060031,0.52505862,19.22577797,1.38377943,11.30645185,1.53251837,2.73507709,2.70879067,14.04152894,4.24130904,0.3859848,0.6504861,-1.746424,1.782712,0.01955106,0.9754753,-0.3541279,-0.6884315,-0.1055835,0.1153403,0.4647903,1.409813,-0.009623859,0.009254741,-0.0097077,0.4173408,313.929339122,0.1984,0.1167,1.081,Emission_20170611_1756.0.kali.dat,
2017-06-11T17:57:00,81.821523,11.254962,1.25478724,0.10366542,0.88880221,0.10393142,2.14358945,0.20759684,12.0159554,0.54014331,14.68383709,0.70578345,10.05164499,1.28226932,8.16012521,2.97450057,18.2117702,4.25676989,0.4231349,0.5395125,-1.422893,2.254329,0.1761165,0.7835425,0.3932441,-0.353629,-0.1410752,0.1161903,0.97298,-0.1738066,-0.04537244,0.03927402,-0.03207243,0.6124073,414.922827791,0.1481,0.072,1.065,Emission_20170611_1757.0.kali.dat,
2017-06-11T18:05:00,81.821325,11.256154,1.7264281,0.01776152,0.0,0.0359144,1.7264281,0.05367592,9.38863881,0.11110698,16.84249307,0.0,10.80587326,0.23904981,0.0,0.39166386,10.80587326,0.63071367,0.9692215,0.1551969,-0.6180694,0.0,-0.4364993,1.871187,-1.98512,0.0,-0.01013684,0.0314732,0.6557793,0.0,0.0,0.0,0.0,0.0,879.988416412,0.2017,0.0898,1.063,Emission_20170611_1805.0.kali.dat,
2017-06-11T19:28:00,81.820167,11.266789,1.0030289,0.13478371,0.24461375,0.13072593,1.24764265,0.26550964,11.24122646,0.66270387,13.09431169,3.59830942,7.51685,1.4532302,2.02025499,4.1214991,9.53710499,5.5747293,0.4245903,0.5247707,-1.25484,9.02185,0.2886953,0.689914,3.942201,0.6575296,-0.1431947,0.1363426,1.101308,2.876132,-0.02803918,0.02527396,-0.05507863,1.104843,451.521404989,0.1997,0.0988,1.108,Emission_20170611_1928.0.kali.dat,
2017-06-11T19:30:00,81.820158,11.267188,1.03523181,0.10084221,0.20738298,0.09197002,1.24261479,0.19281223,13.2604247,0.60791626,7.63983579,2.47432014,9.15174228,1.31102987,1.14932947,2.37295813,10.30107175,3.683988,1.013328,-0.02567202,-0.2002024,0.5323627,-0.3765414,1.317174,2.442765,2.03089,-0.06093989,0.05028452,1.807507,0.02402626,0.03612623,-0.03260396,0.05367393,0.1174313,331.863950363,0.1958,0.1081,1.092,Emission_20170611_1930.0.kali.dat,
2017-06-11T19:35:00,81.820136,11.267836,4.5015833,0.26580891,0.45757308,0.29682098,4.95915638,0.56262989,12.40779531,0.46672114,22.99365753,1.57383422,37.23648277,3.59939106,6.61062662,6.64468059,43.84710939,10.24407165,-0.2120093,0.9320919,0.8385027,-5.469707,-0.5757587,1.291241,0.991352,-5.050428,-0.3709201,0.39643,0.4310687,0.314979,-0.03227783,0.03322109,-0.02020094,0.05204519,859.815324194,0.1504,0.0551,1.099,Emission_20170611_1935.0.kali.dat,
2017-06-11T19:43:00,81.820137,11.268947,6.16987052,0.69969061,1.70454997,0.74754753,7.87442049,1.44723814,7.66858076,0.89202857,20.73134729,1.55484535,31.54276691,7.24622315,22.3765377,18.6424358,53.91930461,25.88865895,-0.2160024,0.8195924,0.7012837,0.1567387,-0.7835406,1.361979,1.597299,0.4674133,-0.2814665,0.3314755,1.428712,0.8011908,0.08819736,-0.1072886,0.162381,0.0544196,412.284683118,0.08,0.0546,1.094,Emission_20170611_1943.0.kali.dat,
2017-06-11T20:08:00,81.820236,11.272351,2.07590171,0.41008413,4.30002685,0.47308329,6.37592856,0.88316742,9.75918553,1.92723876,37.50105447,1.78751054,13.50607331,5.3352302,99.67636509,35.9034406,113.1824384,41.2386708,0.6192657,0.3155991,0.00915876,-0.1271896,-0.1040077,1.011952,0.07000887,0.1269731,-0.237567,0.2819407,-0.0452642,-0.1403338,-0.0160276,0.005597162,0.03978052,0.1417462,287.217358404,0.1064,0.0682,1.114,Emission_20170611_2008.0.kali.dat,
2017-06-11T20:09:00,81.820237,11.272438,3.79129542,0.27442372,0.40741526,0.291912,4.19871068,0.56633572,13.10840755,0.39759609,27.73115424,2.18920171,33.13189702,3.40310815,7.00105386,7.80282122,40.13295088,11.20592937,0.7835895,0.1601533,0.4535763,-0.01280332,-0.2257589,1.179242,0.739667,-0.04642274,-0.09955215,0.1156074,1.088065,-0.01459574,-0.02218746,0.02282822,-0.008678482,-0.005603132,279.119863695,0.091,0.0631,1.114,Emission_20170611_2009.0.kali.dat,
2017-06-11T20:13:00,81.82027,11.273029,0.87037258,0.44474395,2.57078853,0.45796189,3.44116111,0.90270584,9.68345019,1.27945202,19.78958769,0.69867822,5.61880634,3.61350391,32.25136374,11.20312286,37.87017008,14.81662677,0.5609295,0.2790174,-0.1277239,0.799742,-0.1099388,0.9535025,0.4107173,0.4658693,-0.1915222,0.2130611,0.07816805,0.4741712,-0.09304399,0.09623294,-0.2293388,0.8740189,423.20133391,0.1299,0.0713,1.116,Emission_20170611_2013.0.kali.dat,
2017-06-11T20:16:00,81.820298,11.273433,1.79763379,0.31351776,3.81745029,0.3247028,5.61508408,0.63822056,12.7862439,1.49394213,30.26451716,1.40105617,15.32332271,4.46285023,71.46054442,25.63708521,86.78386713,30.09993544,0.2301112,0.556295,-0.01151994,-0.4176433,-0.2386245,0.9973256,0.325123,-0.04642313,-0.1686011,0.1876212,0.1002117,0.1016695,-0.04660983,0.03935014,0.05679765,0.0172808,334.898080461,0.0917,0.054,1.11,Emission_20170611_2016.0.kali.dat,
2017-06-11T20:19:00,81.820312,11.273887,2.19310811,0.34155941,3.87448128,0.39290902,6.06758939,0.73446843,12.59546429,1.87048,31.1629945,2.04675319,18.41547662,5.60284278,75.11614541,35.13206936,93.53162203,40.73491214,0.1819192,0.5244005,0.2098044,-0.06466976,-0.1988126,0.8884567,0.3634173,0.1163993,-0.1747881,0.2005006,-0.0118857,0.06745532,-0.04313715,0.03854435,0.02923545,0.1205277,445.678262826,0.1156,0.0685,1.111,Emission_20170611_2019.0.kali.dat,
2017-06-11T20:20:00,81.820321,11.274009,1.74436564,0.17700307,3.61249984,0.2177231,5.35686548,0.39472617,10.70283295,1.49821108,36.42452152,1.57476736,12.446436,3.00524146,81.32823538,24.34216138,93.77467138,27.34740284,0.4552572,0.3972612,-0.09794276,-0.1819211,-0.06035488,0.8449241,0.4144715,0.1424031,-0.1426638,0.1655898,0.0376449,0.1309115,-0.001008782,0.0005064711,-0.09797408,0.2952627,346.830451144,0.1096,0.0608,1.144,Emission_20170611_2020.0.kali.dat,
